dataset,false_cost,miss_cost,review_cost,alpha,selected_policy,selected_policy_label,threshold,recall,false_admission_rate,precision,review_rate,utility
BigVul,5.0,1.0,0.05,0.3,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.015294569969660188
BigVul,5.0,1.0,0.1,0.05,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.026656378206468424
BigVul,5.0,1.0,0.1,0.1,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.026656378206468424
BigVul,5.0,1.0,0.1,0.15,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.026656378206468424
BigVul,5.0,1.0,0.1,0.2,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.026656378206468424
BigVul,5.0,1.0,0.1,0.3,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.026656378206468424
BigVul,5.0,1.0,0.2,0.05,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.049379994680084895
BigVul,5.0,1.0,0.2,0.1,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.049379994680084895
BigVul,5.0,1.0,0.2,0.15,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.049379994680084895
BigVul,5.0,1.0,0.2,0.2,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.049379994680084895
BigVul,5.0,1.0,0.2,0.3,coverage_only,Coverage only,0.1794871794871795,0.578971119133574,0.032375,0.9083185840707964,0.2272361647361647,-0.049379994680084895
BigVul,8.0,0.0,0.0,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3688104693140794
BigVul,8.0,0.0,0.0,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3688104693140794
BigVul,8.0,0.0,0.0,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3688104693140794
BigVul,8.0,0.0,0.0,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3688104693140794
BigVul,8.0,0.0,0.0,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3688104693140794
BigVul,8.0,0.0,0.02,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3650797743333844
BigVul,8.0,0.0,0.02,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3650797743333844
BigVul,8.0,0.0,0.02,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3650797743333844
BigVul,8.0,0.0,0.02,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3650797743333844
BigVul,8.0,0.0,0.02,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3650797743333844
BigVul,8.0,0.0,0.05,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.35948373186234195
BigVul,8.0,0.0,0.05,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.35948373186234195
BigVul,8.0,0.0,0.05,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.35948373186234195
BigVul,8.0,0.0,0.05,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.35948373186234195
BigVul,8.0,0.0,0.05,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.35948373186234195
BigVul,8.0,0.0,0.1,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3501569944106045
BigVul,8.0,0.0,0.1,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3501569944106045
BigVul,8.0,0.0,0.1,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3501569944106045
BigVul,8.0,0.0,0.1,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3501569944106045
BigVul,8.0,0.0,0.1,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3501569944106045
BigVul,8.0,0.0,0.2,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3315035195071296
BigVul,8.0,0.0,0.2,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3315035195071296
BigVul,8.0,0.0,0.2,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3315035195071296
BigVul,8.0,0.0,0.2,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3315035195071296
BigVul,8.0,0.0,0.2,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.3315035195071296
BigVul,8.0,0.1,0.0,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3195785198555956
BigVul,8.0,0.1,0.0,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3195785198555956
BigVul,8.0,0.1,0.0,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3195785198555956
BigVul,8.0,0.1,0.0,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3195785198555956
BigVul,8.0,0.1,0.0,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3195785198555956
BigVul,8.0,0.1,0.02,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.31561294714002286
BigVul,8.0,0.1,0.02,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.31561294714002286
BigVul,8.0,0.1,0.02,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.31561294714002286
BigVul,8.0,0.1,0.02,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.31561294714002286
BigVul,8.0,0.1,0.02,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.31561294714002286
BigVul,8.0,0.1,0.05,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3096645880666638
BigVul,8.0,0.1,0.05,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3096645880666638
BigVul,8.0,0.1,0.05,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3096645880666638
BigVul,8.0,0.1,0.05,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3096645880666638
BigVul,8.0,0.1,0.05,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.3096645880666638
BigVul,8.0,0.1,0.1,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.299750656277732
BigVul,8.0,0.1,0.1,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.299750656277732
BigVul,8.0,0.1,0.1,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.299750656277732
BigVul,8.0,0.1,0.1,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.299750656277732
BigVul,8.0,0.1,0.1,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.299750656277732
BigVul,8.0,0.1,0.2,0.05,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.28098456643853753
BigVul,8.0,0.1,0.2,0.1,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.28098456643853753
BigVul,8.0,0.1,0.2,0.15,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.28098456643853753
BigVul,8.0,0.1,0.2,0.2,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.28098456643853753
BigVul,8.0,0.1,0.2,0.3,coverage_only,Coverage only,0.2162162162162162,0.4948104693140794,0.01575,0.9456662354463132,0.186534749034749,0.28098456643853753
BigVul,8.0,0.25,0.0,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24779377256317683
BigVul,8.0,0.25,0.0,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24779377256317683
BigVul,8.0,0.25,0.0,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24779377256317683
BigVul,8.0,0.25,0.0,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24779377256317683
BigVul,8.0,0.25,0.0,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24779377256317683
BigVul,8.0,0.25,0.02,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24382819984760412
BigVul,8.0,0.25,0.02,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24382819984760412
BigVul,8.0,0.25,0.02,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24382819984760412
BigVul,8.0,0.25,0.02,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24382819984760412
BigVul,8.0,0.25,0.02,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.24382819984760412
BigVul,8.0,0.25,0.05,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.23787984077424504
BigVul,8.0,0.25,0.05,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.23787984077424504
BigVul,8.0,0.25,0.05,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.23787984077424504
BigVul,8.0,0.25,0.05,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.23787984077424504
BigVul,8.0,0.25,0.05,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.23787984077424504
BigVul,8.0,0.25,0.1,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.22796590898531327
BigVul,8.0,0.25,0.1,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.22796590898531327
BigVul,8.0,0.25,0.1,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.22796590898531327
BigVul,8.0,0.25,0.1,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.22796590898531327
BigVul,8.0,0.25,0.1,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.22796590898531327
BigVul,8.0,0.25,0.2,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.20813804540744968
BigVul,8.0,0.25,0.2,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.20813804540744968
BigVul,8.0,0.25,0.2,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.20813804540744968
BigVul,8.0,0.25,0.2,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.20813804540744968
BigVul,8.0,0.25,0.2,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.20813804540744968
BigVul,8.0,0.5,0.0,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1281525270758122
BigVul,8.0,0.5,0.0,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1281525270758122
BigVul,8.0,0.5,0.0,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1281525270758122
BigVul,8.0,0.5,0.0,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1281525270758122
BigVul,8.0,0.5,0.0,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1281525270758122
BigVul,8.0,0.5,0.02,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1241869543602395
BigVul,8.0,0.5,0.02,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1241869543602395
BigVul,8.0,0.5,0.02,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1241869543602395
BigVul,8.0,0.5,0.02,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1241869543602395
BigVul,8.0,0.5,0.02,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.1241869543602395
BigVul,8.0,0.5,0.05,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.11823859528688042
BigVul,8.0,0.5,0.05,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.11823859528688042
BigVul,8.0,0.5,0.05,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.11823859528688042
BigVul,8.0,0.5,0.05,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.11823859528688042
BigVul,8.0,0.5,0.05,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.11823859528688042
BigVul,8.0,0.5,0.1,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.10832466349794864
BigVul,8.0,0.5,0.1,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.10832466349794864
BigVul,8.0,0.5,0.1,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.10832466349794864
BigVul,8.0,0.5,0.1,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.10832466349794864
BigVul,8.0,0.5,0.1,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.10832466349794864
BigVul,8.0,0.5,0.2,0.05,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.08849679992008506
BigVul,8.0,0.5,0.2,0.1,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.08849679992008506
BigVul,8.0,0.5,0.2,0.15,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.08849679992008506
BigVul,8.0,0.5,0.2,0.2,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.08849679992008506
BigVul,8.0,0.5,0.2,0.3,coverage_only,Coverage only,0.2045454545454545,0.5214350180505415,0.01925,0.937525354969574,0.1982786357786357,0.08849679992008506
BigVul,8.0,1.0,0.0,0.05,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.09878339350180504
BigVul,8.0,1.0,0.0,0.1,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.09878339350180504
BigVul,8.0,1.0,0.0,0.15,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.09878339350180504
BigVul,8.0,1.0,0.0,0.2,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.09878339350180504
BigVul,8.0,1.0,0.0,0.3,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.09878339350180504
BigVul,8.0,1.0,0.02,0.05,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.102999931468343
BigVul,8.0,1.0,0.02,0.1,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.102999931468343
BigVul,8.0,1.0,0.02,0.15,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.102999931468343
BigVul,8.0,1.0,0.02,0.2,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.102999931468343
BigVul,8.0,1.0,0.02,0.3,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.102999931468343
BigVul,8.0,1.0,0.05,0.05,coverage_only,Coverage only,0.1935483870967742,0.5476083032490975,0.02425,0.925982449446776,0.2108268983268983,-0.10932473841814995
